Density,Energy,s,dsdrho_e,dsde_rho,d2sdrho2,d2sdedrho,d2sde2,T,p,c2,dTdrho_e,dTde_rho,dpdrho_e,dpde_rho,dhdrho_e,dhde_rho,dhdrho_p,dhdp_rho,dsdp_rho,dsdrho_p,cp
0.7057316242579645,692408.6973936907,1656.6894693056543,-72.41012280876788,0.0015730115165562251,102.80813984103014,-3.028459041779945e-07,-1.1013039479321762e-09,635.7232540733636,22926.963497752145,33169.55686062602,0.12239337198771438,0.0004450854441524113,32426.23678230815,0.016147618569428986,-85.8189605448428,1.022880678737342,-2054145.4281948009,63.34560569035741,0.09741445834832164,-3231.1944152317405,2298.5777795531108
0.7057316242579645,709453.9228267834,1683.3434115055893,-72.41518676324911,0.0015545186957101195,102.80814907814926,-2.914486530059155e-07,-1.0688153400123142e-09,643.2859268657365,23201.32904144011,33563.92340603608,0.12060634420162816,0.000442293726376869,32816.463180574465,0.016045541642785217,-83.75179568323871,1.0227360388726467,-2091791.2372953703,63.73957711377814,0.09688165911239896,-3251.7285858982555,2312.7467366705605
0.7057316242579645,726499.1482598749,1709.6867830835324,-72.42006221934243,0.0015365663602804188,102.80815788722803,-2.807194429611525e-07,-1.0378687185836684e-09,650.8017003688035,23473.980003900047,33955.8068925308,0.11889671382130253,0.0004395818783189915,33204.234848756816,0.015946414355356372,-81.72036853190552,1.0225955785559748,-2129369.4078082903,64.12699154606419,0.0963581107350499,-3271.9174006484554,2326.6829913099837
0.7057316242579645,743544.3736929678,1735.7285776853691,-72.42476011781753,0.0015191290925105237,102.80816629565575,-2.7060678766534364e-07,-1.0083639431900224e-09,658.2719039021185,23744.96546444648,34345.27897800319,0.11725984723978815,0.00043694617921705375,33589.622638669396,0.01585009777256486,-79.72282578657557,1.022459100921303,-2166881.2060864307,64.5080627004769,0.09584351556114715,-3291.7722801801892,2340.3940058791354
0.7057316242579647,760589.5991260572,1761.4773698446259,-72.42929056401518,0.0015021831103119593,102.80817432769658,-2.6106404182193735e-07,-9.80209089834331e-10,665.6978055041036,24014.332214943606,34732.40796798905,0.1156914616759365,0.00043438315579408883,33972.69407053115,0.015756462289546837,-77.75744216403999,1.022326422322528,-2204327.8072027154,64.8829923580473,0.09533758801355674,-3311.304001570916,2353.886830058297
0.7057316242579645,777634.8245591484,1786.9413417096932,-72.43366290525002,0.0014857061342601562,102.80818200501449,-2.520488200960969e-07,-9.533196406342437e-10,673.0806159711891,24282.124911855917,35117.25903778245,0.11418757126527804,0.0004318895615619573,34353.513555012134,0.01566538682780182,-75.82261105684972,1.0221973711951382,-2241710.3020691974,65.25197126833885,0.09484005410089395,-3330.522747018395,2367.1681292934695
1.254383110035974,112871.03266859369,414.59588006823566,-40.02747554960984,0.0030031957057443147,32.53976502681576,-4.5616631736872e-06,-5.904994142381333e-09,332.97863275685495,20971.76400934562,17002.18552395126,0.5057733546189941,0.0006547148666357259,16420.732468125032,0.04362546716654651,-237.61043222123484,1.0347784236071988,-389730.73821864126,23.719595245978294,0.06884042511863958,-1170.437679414785,1584.7189917599094
1.254383110035974,129916.25810168429,464.95246944918546,-40.09880731413112,0.0029067658655088932,32.54020348473667,-3.8371913906639415e-06,-5.420558797301956e-09,344.0249563495297,21706.099983254768,17609.59177090431,0.4541437672507012,0.0006415403200372277,17022.54831556568,0.042554828730463214,-224.5364180184599,1.033924905708626,-413809.485227662,24.296300479961335,0.06830636974055218,-1202.8472864835742,1615.3625027454557
1.2543831100359737,146961.48353477608,513.7327121271943,-40.159149189684776,0.002818063794358099,32.540507663777774,-3.2649143688115e-06,-4.9964976799352366e-09,354.8535707396152,22423.018663976734,18200.860361638395,0.41112146724688925,0.0006291642674899358,17608.326079479804,0.04157955138890226,-213.17873518158694,1.0331474101143707,-437735.852207782,24.84748814269607,0.06777523326310468,-1233.567556599238,1645.4338712057368
1.254383110035974,164006.70896786696,561.0600454010731,-40.210760848185465,0.0027361445699601835,32.540725186579806,-2.807568946484716e-06,-4.623260086926424e-09,365.4777642157088,23124.036466752917,18777.627000984794,0.37501820360962135,0.000617547324987357,18179.68215536066,0.04068720680683163,-203.21252102191423,1.0324360288984318,-461511.82336340466,25.374954682931918,0.06724827739958714,-1262.7630694682034,1674.84581108339
1.254383110035974,181051.93440095888,607.0430980716933,-40.25535773496009,0.0026602105951927047,32.54088586253295,-2.4379760058022604e-06,-4.293044796610409e-09,375.9100883994337,23810.475420085728,19341.277105332523,0.3445064753568649,0.0006066432679851968,18737.988671752744,0.03986734619358178,-194.3841039751568,1.031782432236702,-485140.8220506602,25.88038910909018,0.06672655316146853,-1290.5767549796649,1703.5459331134502
1.254383110035974,198097.1598340494,651.7779654718789,-40.29425634386245,0.002589584883225615,32.54100860716607,-2.136099702211619e-06,-3.999449483266429e-09,386.1622789342164,24483.49365402435,19892.993105227462,0.31853797663865685,0.000596403128912566,19284.41910384592,0.03911113337972797,-186.49401661238778,1.031179575894167,-508627.37502611923,26.365371872057455,0.06621093942953453,-1317.1337615623636,1731.5073816099323
1.254383110035974,215142.38526714093,695.3500762778125,-40.328477586822444,0.0025236896645364584,32.54110559337652,-1.8870136312899384e-06,-3.737193972447431e-09,396.24523333920945,25144.110341681968,20433.791443742743,0.2962805479421293,0.0005867778905051368,19819.984003670565,0.0384110580219847,-179.38436257564393,1.0306214725905256,-531976.7925175973,26.831374236050618,0.06570216480608308,-1342.5443330499163,1758.7216168741072
1.254383110035974,232187.6107002317,737.8357318864319,-40.35882111313423,0.00246202919539003,32.54118476659639,-1.6794869777916146e-06,-3.5019016524494793e-09,406.16902588824996,25793.226316130345,20964.55194504113,0.27707047139770213,0.0005777201934059638,20345.559354233093,0.0377607122375423,-172.9293152924172,1.030103013932051,-555194.8229461055,27.27975593924063,0.06520081453713263,-1366.90586322271,1785.192873457262
1.254383110035974,249232.83613332265,779.3033821743422,-40.38591937269125,0.0024041758886506766,32.54125138205831,-1.5049947245011872e-06,-3.2899263579827703e-09,415.94294523985155,26431.641304361423,21486.041476147017,0.26037693050436334,0.0005691853351584802,20861.909412179037,0.037154614351561185,-167.02786048841713,1.029619829902282,-578287.2962384602,27.711761994348862,0.06470732991337472,-1390.3043743294973,1810.934006897848
1.254383110035974,266278.061566414,819.8146881765334,-40.410277426726,0.0023497590805062,32.54130895297017,-1.357016495433383e-06,-3.098214746650953e-09,425.57554444457077,27060.06844973093,21998.933180140375,0.24577542381064604,0.0005611317511445184,21369.705333507267,0.036588064732157775,-161.59817720626222,1.0291681739330087,-601259.8190470893,28.12852173152679,0.0642220105848059,-1412.8157195494127,1835.9635352713235
1.254383110035974,283323.28699950455,859.4254118545637,-40.43230258081131,0.0022984558962899945,32.54135984290048,-1.2305308350840221e-06,-2.9241965193499023e-09,435.0746958486911,27679.146567331176,22503.822090136488,0.23292717065869203,0.000553521132735906,21869.540420070534,0.03605702251455874,-156.5732719456815,1.0287448246281987,-624117.5926561914,28.53105311767833,0.06374502762567118,-1434.5067608189402,1860.3036671087164
1.254383110035974,300368.5124325963,898.1861649897586,-40.4523266030077,0.002249983792581344,32.54140564346652,-1.121642633834207e-06,-2.7656966692697533e-09,444.44764593291933,28289.450430680918,23001.23767761731,0.22156223072775302,0.0005463183237472223,22361.94252965267,0.035557997336286194,-151.89762284616094,1.028346999454789,-646865.3861488715,28.920273257498174,0.06327644865098413,-1455.4366348168332,1883.9790491748743
1.254383110035974,317413.73786568723,936.1430428048385,-40.47062243053078,0.0022040944399694313,32.54144742220034,-1.027303835182809e-06,-2.620865262941445e-09,453.7010673707199,28891.499329089333,23491.65380651345,0.21146500716318617,0.0005394911151120491,22847.384059282187,0.03508795472939555,-147.52465944928034,1.02797227932094,-669507.641231448,29.297013383904595,0.06281627005528802,-1475.6580695552832,1907.0159471590762
1.254383110035974,334458.9632987794,973.3381628019291,-40.487416726978005,0.0021605686792534606,32.541485890749286,-9.451026292625035e-07,-2.4881211718002746e-09,462.8411073447241,29485.764134379147,23975.496567341735,0.2024616720970949,0.000533010021584597,23326.289886655453,0.03464423601316694,-143.41492291070452,1.0276185447141213,-692048.6443467699,29.662035102276835,0.06236444869017494,-1495.218625495449,1929.441622348676
1.254383110035974,351504.1887318699,1009.8101252353863,-40.50289931321772,0.0021192123389415698,32.54152152240121,-8.731052717620456e-07,-2.3661068431899432e-09,471.87343222975244,30072.673131739084,24453.150470556313,0.19440958025471672,0.0005268480824701006,23799.043666146008,0.03422449341644001,-139.53475250457362,1.027283923980337,-714492.6930842474,30.01604469291788,0.061920926429946496,-1514.1617312677288,1951.2837646651801
1.254383110035974,368549.4141649606,1045.5944084174942,-40.51723026852888,0.0020798527467413416,32.54155463550675,-8.097392512231842e-07,-2.2536517479761563e-09,480.80326915776783,30652.61687107641,24924.963441928856,0.18718886698274892,0.0005209806942668186,24265.992870333175,0.03382663978439667,-135.85534969883392,1.0269667532301407,-736844.2032905105,30.359703469685247,0.06148564445058247,-1532.527440134204,1972.5699409053725
1.254383110035974,385594.6395980519,1080.7237095223652,-40.5305453269054,0.00204233580382289,32.541585452492996,-7.537086759891649e-07,-2.1497426236907585e-09,489.6354449293684,31225.952271256014,25391.250983544538,0.18069628031996388,0.0005153854640672658,24727.45292532317,0.03344881076430187,-132.35208984657828,1.026665546192935,-759107.7351737501,30.693633726692624,0.06105854758826183,-1550.3529065042544,1993.327082087785
1.254383110035974,402639.865031144,1115.2282395688478,-40.542960048708665,0.002006523519011114,32.541614140590255,-7.039339614352593e-07,-2.0534990540316445e-09,498.3744224901164,31793.006165482057,25852.299763473326,0.17484105128973282,0.0005100420680049615,25183.71071568614,0.0330893365291162,-129.00398124887062,1.0263789716749034,-781287.9457623815,31.01842101825659,0.06063958149313509,-1567.6726382920979,2013.5810561582268
1.254383110035974,419685.0904642345,1149.1359797042965,-40.554573122143594,0.0019722919218348074,32.541640838622044,-6.595090061667759e-07,-1.964153276770161e-09,507.02433495225597,32354.078424423515,26308.370800385,0.1695424047245781,0.0005049321035459257,25635.0276519403,0.03274672003821819,-125.79320459849849,1.0261058362283586,-803389.4927394531,31.33461412412621,0.06022868609537003,-1584.5186066169867,2033.3563624288638
1.254383110035974,436730.3158973254,1182.4729046759626,-40.565469043538926,0.0019395292898001554,32.54166567330232,-6.196703185262881e-07,-1.8810333862446257e-09,515.5890170150706,32909.4447462776,26759.70233313663,0.1647282214723886,0.000500038931964944,26081.642418446107,0.03241961934102526,-122.70469552948495,1.0258450700441077,-825416.9196636337,31.642724094109173,0.05982578849548017,-1600.920291984239,2052.6759596934226
1.254383110035974,453775.54133041675,1215.263178385461,-40.57572034266238,0.0019081346376535492,32.541688767922196,-5.837739247760397e-07,-1.8035492985301888e-09,524.0720336326524,33459.35916672576,27206.51241549705,0.16033438201997682,0.0004953475137371692,26523.77346302972,0.03210683218132398,-119.72575504316306,1.025595714677953,-847374.5482533975,31.943223451191972,0.059430797372886895,-1616.904726588336,2071.561215905541
1.254383110035974,470820.766763508,1247.5293256158773,-40.58538945949509,0.0018780164258783247,32.54171024584042,-5.512771832216599e-07,-1.731180990420439e-09,532.4767058585829,34004.05631844887,27649.001250187834,0.15630441485599988,0.000490844243065102,26961.621254214464,0.03180728189257646,-116.8456860343651,1.0253569118063652,-869266.3945183215,32.23654618679236,0.05904359989706123,-1632.4965673694364,2090.0319516950735
1.254383110035974,487865.99219659885,1279.2923833578855,-40.59453033938891,0.00184909145309855,32.5417302307316,-5.217237004488511e-07,-1.6634686236344934e-09,540.8061339120276,34543.753457761435,28087.35326771165,0.1525891955950662,0.00048651678840667137,27395.370314576954,0.031520004139319505,-114.05546028774724,1.0251278926566667,-891096.11609074,32.52308877008918,0.05866406123950688,-1647.7182121526998,2108.106544522056
1.254383110035974,504911.2176296899,1310.5720346118567,-40.603189789903894,0.00182128390304209,32.54174884508633,-4.947303327336859e-07,-1.6000042375588985e-09,549.0632176179125,35078.65227166447,28521.73895678474,0.14914655968255178,0.000482353944604144,27825.191033980824,0.031244134415656544,-111.34742140531847,1.0249079680407693,-912866.9905635921,32.803212097538044,0.058292026234832685,-1662.5899555319456,2125.802062759563
1.254383110035974,521956.44306278275,1341.386727085857,-40.61140863000428,0.0017945245216322632,32.541766208026424,-4.699757664312192e-07,-1.54042474798089e-09,557.2506744518711,35608.94047879926,28952.316458736892,0.14594078245396067,0.0004783455001071364,28251.241268720787,0.03097889638485511,-108.71502742386205,1.0246965190594497,-934581.9198675856,33.07724414483664,0.05792732250170043,-1677.1301726765414,2143.134405956117
1.254383110035974,539001.6684958737,1371.7537788289976,-40.61922265638166,0.0017687499038723095,32.54178243312283,-4.471904583838625e-07,-1.4844060324460344e-09,565.3710554616615,36134.79323973531,29379.232944156214,0.14294193932977922,0.0004744821206550062,28673.667737590957,0.030723591188466112,-106.15263415037377,1.0244929885795298,-956243.4535707992,33.34548302947517,0.057569764322873584,-1691.3555165818764,2160.1184357932757
1.254383110035974,556046.8939289631,1401.689472523055,-40.626663449232545,0.0017439018736107649,32.54179762660459,-4.2614784835330535e-07,-1.4316579188676586e-09,573.426759344831,36656.37439403863,29802.625794363954,0.1401251890262893,0.0004707552490937234,29092.607230800728,0.03047758782464627,-103.65531760924723,1.0242968735634301,-977853.8237945297,33.60820021114379,0.057219156701126005,-1705.2811154327312,2176.7680897109162
1.254383110035974,573092.1193620544,1431.2091398919824,-40.63375903872655,0.00171992694213312,32.54181188612672,-4.0665679221235426e-07,-1.3819199247137321e-09,581.4200449466541,37173.8375427863,30222.62361238029,0.13747003120535403,0.000467157019904132,29508.187651115,0.03024031463684765,-101.2187320166366,1.0241077182839144,-999414.9854365004,33.86564361456891,0.05687529917553831,-1718.9207598238174,2193.0964748026972
1.254383110035974,590137.3447951463,1460.327237470345,-40.64053445248236,0.0016967758338976347,32.54182530011831,-3.8855515461429183e-07,-1.334957620376752e-09,589.3530424127488,37687.32699536792,30639.347088048544,0.13495958508029057,0.0004636801864709882,29920.528908195283,0.030011251893533944,-98.83899853313112,1.023925108408605,-1020928.6569165055,34.118040528299794,0.05653798914877031,-1732.287073189496,2209.1159431913625
1.254383110035974,607182.5702282366,1489.0574147897833,-40.64701216311325,0.0016744030696919919,32.54183794764629,-3.717044742738249e-07,-1.290559512652891e-09,597.2277631956032,38196.97859865231,31052.909740453873,0.1325799240090917,0.0004603180589929734,30329.743687046805,0.02978992539138419,-96.51261961884678,1.0237486659004282,-1042396.3582478443,34.365600197055734,0.05620702461296734,-1745.3916620859436,2224.838151957761
1.254383110035974,624227.7956613279,1517.4125758910545,-40.653212453209335,0.001652766599097092,32.541849898688426,-3.5598559120416495e-07,-1.2485343629692963e-09,605.0461090793467,38702.92046515536,31463.418558296176,0.13031948792047074,0.0004570644510719909,30735.938110164152,0.029575900983290954,-94.23641394420561,1.0235780446553069,-1063819.4446239048,34.60851607643609,0.05588220626079423,-1758.2452455444081,2240.2741112903914
1.254383110035974,641273.0210944201,1545.4049349424351,-40.65915371310029,0.0016318274754630983,32.541861214699864,-3.412951107403511e-07,-1.2087088704721338e-09,612.8098803558929,39205.273615015496,31870.974555983197,0.12816858345854923,0.00045391363329565714,31139.212310901068,0.029368779917493253,-92.00746729479782,1.0234129267864993,-1085199.1347791585,34.84696775492919,0.05556333903033932,-1770.8577644814122,2255.4342243211827
1.254383110035974,658318.2465275102,1573.046066639096,-40.66485268456011,0.0016115495676825946,32.54187194936429,-3.275425753545373e-07,-1.1709256627312976e-09,620.5207832595545,39704.152544610515,32275.67326027851,0.126118972376455,0.0004508602924460858,31539.66093318126,0.02916819487195558,-89.82309557573679,1.0232530194631837,-1106536.5341243888,35.08112257049591,0.0552502331651677,-1783.2384731931556,2270.3283215084457
1.254383110035974,675363.4719606027,1600.3469519683572,-40.670324661450856,0.0015918993039311013,32.54188214943862,-3.146482204459368e-07,-1.1350415470570327e-09,628.18043674657,40199.665732720336,32677.605139619194,0.12416354228760583,0.0004478994952727543,31937.373570226326,0.028973806574533318,-87.68081673991763,1.0230980522160429,-1127832.6531088722,35.31113696035026,0.054942704881943596,-1795.396015434781,2284.965691693048
1.254383110035974,692408.6973936929,1627.3180198497378,-40.67558365628189,0.0015728454432735433,32.54189185562086,-3.025412016469056e-07,-1.1009259836720985e-09,635.7903786901735,40691.91609336626,33076.85598583665,0.12229605012182562,0.0004450266560278937,32332.43515270343,0.028785300910873318,-85.5783291501235,1.0229477746316655,-1149088.4214916176,35.53715758605319,0.054640576735448296,-1807.3384876614798,2299.35511125548
1.254383110035974,709453.922826784,1653.9691850943286,-40.680642539866106,0.0015543588716372906,32.54190110339081,-2.9115819590946604e-07,-1.0684597486155232e-09,643.3520715500184,41181.00138290047,33473.507256019075,0.12051092698419748,0.00044223750716945915,32724.926294696066,0.028602386435536753,-83.5134944893919,1.022801954368404,-1170304.6992760801,35.75932227450901,0.05434367776061135,-1819.073491838587,2313.504872223048
1.254383110035974,726499.1482598766,1680.3098830724662,-40.68551315972409,0.0015364124191528158,32.54190992379017,-2.804422944362348e-07,-1.0375337595952972e-09,650.8669075660064,41667.0145675965,33867.63638063577,0.1188031329706875,0.0004395280727914741,33114.92360421434,0.028424792215566982,-81.48432383735916,1.0226603754372552,-1191482.2850345403,35.97776081111298,0.05405184345767677,-1830.6081799276433,2327.4228097433547
1.254383110035974,743544.373692966,1706.3491014314623,-40.69020644162148,0.001518980696281435,32.54191834412379,-2.703421207927672e-07,-1.0080480423258009e-09,658.3362135200705,42150.04415689554,34259.317042763636,0.1171680513079547,0.00043689464445184113,33502.499963586335,0.028252265948459625,-79.48896593070573,1.0225228367014998,-1212621.9222650188,36.19259561575981,0.05376491567269326,-1841.9492918082499,2341.1163290470076
1.254383110035974,760589.5991260572,1732.0954091642068,-40.69473247760907,0.0015020399465015416,32.54192638857375,-2.6081112131758125e-07,-9.799108183987464e-10,665.761255104525,42630.17450657151,34648.61943226438,0.11560141251771511,0.00043433375914345704,33887.72478397643,0.028084572307646383,-77.52569693216,1.022389150557712,-1233724.304316034,36.40394232670417,0.053482742412729996,-1853.1031880525072,2354.5924318447883
1.254383110035974,777634.8245591484,1757.556983293915,-40.699100603137026,0.0014855679136224669,32.54193407872531,-2.518069867672446e-07,-9.530376986145514e-10,673.1432409317196,43107.48609536139,35035.61047800107,0.11409924084078588,0.00043184217920483526,34270.664237421115,0.027921491477974115,-75.59291125868059,1.022259141768238,-1254790.078303622,36.6119103119777,0.05320517762435283,-1864.0758786596837,2367.8577420145693
1.9595553560900496,129916.25810168481,442.6198690917688,-25.410470677246238,0.0029040652480108197,13.332936753503049,-3.822275540299879e-06,-5.394147000460352e-09,344.3448802277993,33598.61789921566,17297.314115839203,0.4532201933216706,0.0006396023312757683,16707.0274804774,0.06746159588670879,-224.03768477149035,1.0344269916524924,-256402.38551260103,15.333568351831625,0.043047680829960557,-744.6092572742174,1623.3563187777772
1.9595553560900494,146961.4835347758,491.357635884514,-25.470598472876375,0.0028157651788076584,13.33323974897169,-3.254393143657505e-06,-4.975489683388661e-09,355.1432511227559,34734.239029231576,17904.09061823511,0.41046596149738185,0.0006275422380337219,17308.757844232223,0.0658138165314572,-212.70840219427046,1.033586097135208,-272041.5189670311,15.704697761163604,0.04278380022926949,-766.0050362973092,1652.4368167085634
1.9595553560900492,164006.70896786687,538.6486280924618,-25.52205691154037,0.0027341674505246194,13.333456788467148,-2.7999124424058733e-06,-4.606361850967447e-09,365.74204692844427,35843.10602774639,18494.51281047101,0.3745365733578076,0.0006161803337768035,17894.132352260385,0.06431851133551439,-202.75835663675986,1.0328230132083895,-287545.722474752,16.05794337839566,0.042509806177913036,-786.1981549280524,1681.0255015253736
1.9595553560900496,181051.93440095807,584.6002722117265,-25.566540553519236,0.002658493432610485,13.333617297476868,-2.4322178679781713e-06,-4.279305417227945e-09,376.15289461823437,36927.63106170899,19070.297288047455,0.3441369386735008,0.0006054832033439246,18464.868899975805,0.06295444587957373,-193.93906380312367,1.0321269035263123,-302922.1689049133,16.39482151110788,0.04222884334008668,-805.3165966258362,1709.037247454945
1.9595553560900496,198097.15983404993,629.3077399081554,-25.605352618154864,0.0025880801440580103,13.333740009809919,-2.131621186616166e-06,-3.988162949901269e-09,386.3867980657038,37989.89674672199,19632.888230086566,0.3182398686055434,0.0005954118213512648,19022.414905799196,0.0617040472992749,-186.05424532199274,1.03148880030743,-318178.2895838873,16.716712200490473,0.04194344224302485,-823.4709135423985,1736.4196843548746
1.9595553560900496,215142.38526713985,672.8557429588276,-25.639505462814856,0.0025223602643571247,13.333837015018101,-1.8834129937450079e-06,-3.727830816930523e-09,396.4540728502439,39031.712036720746,20183.510132765296,0.29602700406461874,0.0005859249097572645,19567.99909403868,0.0605526728512311,-178.94795805964924,1.0309012310691,-333321.5394529845,17.024867483585254,0.041655638728849975,-840.7570063705539,1763.1441989480409
1.9595553560900496,232187.61070023087,715.3200208427132,-25.669793146639478,0.0024608459209415116,13.333916222425371,-1.6764997832212966e-06,-3.4940611504650726e-09,406.36432841654846,40054.657235164545,20723.209232093108,0.27684370756481974,0.0005769811920251624,20102.6721658371,0.059488056626159705,-172.49556102849152,1.0303579362743076,-348359.1565669021,17.32041681491425,0.04136705854094688,-857.2582094602864,1789.19899481553
1.9595553560900496,249232.83613332247,756.7685787557618,-25.696844418662256,0.002403115507117109,13.333982873141546,-1.5024448257925752e-06,-3.2833028105270517e-09,416.1264812441942,41060.12074788243,21252.886539127954,0.26016522167535705,0.0005685408135220419,20627.339216546436,0.0584998860887173,-166.59674356689078,1.029853653231539,-363297.91321126925,17.60437023193048,0.04107897754660057,-873.0468489412867,1814.583882413752
1.9595553560900496,266278.06156641385,797.2627224509205,-25.72116186429133,0.002348802936658158,13.33404047586701,-1.3547855677106289e-06,-3.092573335000851e-09,425.7487864958077,42049.329413896136,21773.324417206557,0.24557118113769663,0.0005605661181602697,21142.7858850429,0.05757946564918611,-161.17007977009015,1.0293839444087336,-378143.9124472722,17.877622391990432,0.04079237120692797,-888.1855320355583,1839.3065968272092
1.9595553560900496,283323.2869995042,836.8579272567658,-25.743151122653746,0.002297588862281963,13.334091393393557,-1.2285391317463139e-06,-2.9193556575965745e-09,435.23887864202175,43023.373609842536,22285.20790616351,0.23272570773956364,0.0005530219542880266,21649.6995123521,0.05671943580453527,-156.14876867690225,1.028945054105391,-392902.4961207671,18.140960669131285,0.04050796397552051,-902.7283990498564,1863.3803962456545
1.9595553560900496,300368.51243259606,875.6045713967479,-25.763142839330676,0.0022491934780822964,13.334137217676018,-1.1198365228943543e-06,-2.7615148419111536e-09,444.60381454272147,43983.22791030442,22789.14160690358,0.22136094319800026,0.0005458756859267027,22148.686129500133,0.05591353088252905,-151.4773455266349,1.028533784824581,-407578.2954001275,18.395078411082075,0.040226282307366995,-916.7224438218666,1886.8225854966959
1.9595553560900496,317413.7378656868,913.5485578912994,-25.781409198592204,0.002203370597785405,13.334179016689731,-1.0256474619992228e-06,-2.6172310863267318e-09,453.8501153664727,44929.76790712197,23285.662820169662,0.21126278957409103,0.0005390970686746876,22640.28389056608,0.055156370505783175,-147.10920679764004,1.0281473908529117,-422175.4007132893,18.64059185593276,0.0399477082625366,-930.2088650399329,1909.6535638488415
1.9595553560900496,334458.96329877846,950.7318445826284,-25.79817636210824,0.00215990275869561,13.334217502362216,-9.435721552471018e-07,-2.484945892868644e-09,462.9838060875998,45863.78376827579,23775.2516461601,0.20225847020002274,0.0005326581035976215,23124.97353246121,0.054443285912277074,-143.00480346475507,1.0277834896284375,-436697.58810055087,18.878057641202552,0.03967252752113089,-943.2243252540989,1931.896064837865
1.9595553560900496,351504.1887318689,987.1928979863667,-25.813633816953544,0.002118597150143731,13.334253148121558,-8.7168480065833e-07,-2.3633187476236057e-09,472.0104527338562,46785.991144081105,24258.338765598026,0.19420602797093633,0.0005265329238947334,23603.18646442119,0.053770182378265585,-139.13035303121384,1.0274399915323418,-451148.530517231,19.107987849184653,0.039400966417404,-955.8019910453376,1953.5744003181294
1.9595553560900496,368549.41416496056,1022.9670836104997,-25.8279414178852,0.0020792822069499463,13.334286272418062,-8.084179318646718e-07,-2.2511920721363046e-09,480.9351980493683,47697.040025335904,24735.311570155794,0.18698598817825415,0.0005206977203196472,24075.31108336791,0.0531334358612892,-135.4569235693569,1.027115047143811,-465531.94178389094,19.330860699940622,0.039133215709560853,-967.9722833181028,1974.7136682655241
1.9595553560900496,385594.6395980515,1058.0870029685989,-25.841234742001223,0.0020418047430479916,13.334317097824204,-7.524786721305839e-07,-2.1475626232882e-09,489.7627960777519,48597.522095559965,25206.519188553873,0.18049525044270423,0.0005151306846136457,24541.697845141105,0.05252981855597691,-131.959760487209,1.0268070092496855,-479851.6324912347,19.547126517398834,0.0388694421411755,-979.7633391799247,1995.3389797936584
1.95955535609005,402639.865031143,1092.5827856311519,-25.853629231657315,0.0020060275279760197,13.334345791808074,-7.027890807285059e-07,-2.0515579254087303e-09,498.4976457471396,49487.97700972892,25672.27679867338,0.17464301826078665,0.0005098119450843166,25002.663508123416,0.05195644611074649,-128.61775607020218,1.0265144059080915,-494111.4860695488,19.757209792987954,0.0386097910488358,-991.2012429446543,2015.4747909359808
1.9595553560900496,419685.09046423534,1126.4823431878824,-25.865223477047913,0.0019718272299471267,13.334372493532666,-6.584438305779876e-07,-1.962416674881892e-09,507.1438231567654,50368.897905214035,26132.86946548688,0.16934836708906795,0.000504723476789027,25458.494835814177,0.05141073917857801,-125.41299517818236,1.0262359208270386,-508315.38085287844,19.961508766920314,0.03835438395658691,-1002.31010936665,2035.144405455337
1.9595553560900496,436730.31589732494,1159.811590833099,-25.876101885000036,0.0019390926647630496,13.334397330136087,-6.186797062946072e-07,-1.8794723389117174e-09,515.7051120721951,51240.736335361755,26588.5556262949,0.1645389583846632,0.0004998489813242097,25909.451927414622,0.0508903932657481,-122.33034041578229,1.0259703779776301,-522467.0889739498,20.160393978880133,0.038103314600796384,-1013.1120998094896,2054.3696738803583
1.9595553560900496,453775.54133041546,1192.5946413531415,-25.886336898173845,0.0019077233012683337,13.334420425387233,-5.828527743120484e-07,-1.8021393727704287e-09,524.1850321454681,52103.906728944465,27039.570268006915,0.1601504264458646,0.0004951737416103453,26355.771257413657,0.05039335271824494,-119.35704232998037,1.0257167283188142,-536570.1785945516,20.35420691402922,0.0378566457352944,-1023.6274324705373,2073.1708743346276
1.9595553560900496,470820.76676350785,1224.8539755308675,-25.89599086938823,0.0018776279826108317,13.334441903140876,-5.504203683724803e-07,-1.7299016163162012e-09,532.5868645233468,52958.79042368499,27486.1278021521,0.15612605951561606,0.0004906844626839342,26797.66845056319,0.049917786500361674,-116.4823737211446,1.0254740374367195,-550627.9370370909,20.54325941374202,0.037614407894413095,-1033.8744225881169,2091.566734942243
1.9595553560900496,487865.9921965992,1256.61059234697,-25.905117656614802,0.0018487238292468789,13.334461887552903,-5.209261057746752e-07,-1.662302519801305e-09,540.9136747089875,53805.73929467981,27928.42463152971,0.15241652088252172,0.00048636911053936526,27235.340792692183,0.049462064813191944,-113.69729326180003,1.0252414736126083,-564643.3228578231,20.727834098409247,0.037376600354819975,-1043.8695659923965,2109.5745481235713
1.9595553560900496,504911.2176296902,1287.8841418249187,-25.91376398088241,0.0018209352950538744,13.33448050155397,-4.939869361392875e-07,-1.5989369088413383e-09,549.1683327333242,54645.07899047163,28366.641406459457,0.1489794738168493,0.0004822167590244844,27668.969471799785,0.04902473647315614,-110.9941445808857,1.025018296278691,-578618.9472327267,20.908185744964634,0.03714319394762971,-1053.627663402987,2127.210330387955
